order_id,customer_id,item_id,plant,order_date,requested_ship_date,promised_ship_date,order_priority,order_qty,current_available_qty,historical_lead_time_days,supplier_reliability_score,num_open_orders_customer,past_due_invoices_flag,weekday_ordered,month_ordered,late_flag
O104701,C0101,ITEM0008,PLANT_B,2024-01-21,2024-01-27,2024-01-27,1,388,679,5.8,0.98,11,0,6,1,0
O104702,C0186,ITEM0125,PLANT_B,2024-07-17,2024-07-24,2024-07-23,2,298,259,5.9,0.97,8,1,2,7,1
O104703,C0366,ITEM0032,PLANT_C,2024-11-07,2024-11-11,2024-11-13,1,368,533,6.4,1.0,1,1,3,11,0
O104704,C0038,ITEM0115,PLANT_B,2024-09-25,2024-09-29,2024-10-01,2,423,306,6.0,0.86,2,0,2,9,0
O104705,C0403,ITEM0191,PLANT_B,2024-03-26,2024-04-03,2024-04-04,3,314,137,8.7,0.86,13,0,1,3,0
O104706,C0160,ITEM0140,PLANT_A,2024-06-20,2024-06-27,2024-06-28,3,157,308,7.5,0.91,11,0,3,6,1
O104707,C0063,ITEM0116,PLANT_A,2024-07-19,2024-07-27,2024-07-27,1,38,0,7.8,0.87,17,1,4,7,1
O104708,C0432,ITEM0024,PLANT_A,2024-10-07,2024-10-16,2024-10-15,3,62,0,8.2,0.85,2,0,0,10,0
O104709,C0044,ITEM0098,PLANT_A,2024-06-04,2024-06-15,2024-06-11,3,119,237,6.8,0.9,7,1,1,6,1
O104710,C0065,ITEM0179,PLANT_B,2024-04-14,2024-04-18,2024-04-19,3,384,489,5.0,0.96,8,0,6,4,0
O104711,C0475,ITEM0077,PLANT_A,2024-10-17,2024-10-27,2024-10-28,3,47,166,10.6,0.73,13,0,3,10,1
O104712,C0260,ITEM0166,PLANT_B,2024-11-19,2024-11-27,2024-11-28,2,64,91,8.9,0.85,9,0,1,11,1
O104713,C0232,ITEM0142,PLANT_C,2024-06-27,2024-07-09,2024-07-07,3,489,705,10.2,0.79,10,0,3,6,0
O104714,C0344,ITEM0054,PLANT_A,2024-01-11,2024-01-22,2024-01-20,2,200,6,9.1,0.89,18,1,3,1,1
O104715,C0316,ITEM0029,PLANT_A,2024-07-01,2024-07-06,2024-07-07,2,64,0,6.1,0.93,1,0,0,7,1
O104716,C0307,ITEM0004,PLANT_A,2024-11-20,2024-11-25,2024-11-22,2,436,424,2.3,0.99,17,0,2,11,0
O104717,C0012,ITEM0056,PLANT_A,2024-12-27,2024-12-30,2025-01-01,3,483,773,4.5,0.87,6,0,4,12,1
O104718,C0276,ITEM0067,PLANT_C,2024-05-26,2024-06-05,2024-06-03,1,252,412,8.3,0.91,1,0,6,5,0
O104719,C0140,ITEM0132,PLANT_B,2024-02-24,2024-03-04,2024-03-02,2,57,115,6.8,0.77,11,0,5,2,0
O104720,C0404,ITEM0115,PLANT_B,2024-07-27,2024-07-31,2024-08-02,3,314,588,6.2,0.83,5,0,5,7,1
O104721,C0253,ITEM0096,PLANT_B,2024-10-30,2024-11-02,2024-11-01,2,431,691,2.0,0.92,14,1,2,10,1
O104722,C0062,ITEM0145,PLANT_B,2024-12-10,2024-12-13,2024-12-17,2,482,334,7.0,0.79,15,0,1,12,1
O104723,C0444,ITEM0155,PLANT_B,2024-01-19,2024-01-25,2024-01-24,2,287,351,4.8,1.0,8,1,4,1,1
O104724,C0143,ITEM0143,PLANT_A,2024-04-16,2024-04-20,2024-04-22,3,472,747,5.6,0.94,15,1,1,4,0
O104725,C0136,ITEM0180,PLANT_A,2024-06-23,2024-07-03,2024-07-02,2,416,309,8.7,0.83,4,0,6,6,0
O104726,C0469,ITEM0072,PLANT_A,2024-02-05,2024-02-11,2024-02-10,2,81,0,4.9,0.78,7,1,0,2,1
O104727,C0388,ITEM0165,PLANT_B,2024-11-19,2024-11-26,2024-11-24,2,317,292,5.1,0.84,2,1,1,11,0
O104728,C0430,ITEM0085,PLANT_C,2024-02-10,2024-02-19,2024-02-17,3,333,617,7.4,0.83,13,1,5,2,0
O104729,C0332,ITEM0037,PLANT_B,2024-08-30,2024-09-08,2024-09-08,3,384,294,8.7,0.8,14,0,4,8,0
O104730,C0456,ITEM0030,PLANT_B,2024-12-01,2024-12-07,2024-12-07,1,266,383,6.2,0.79,15,1,6,12,1
O104731,C0058,ITEM0019,PLANT_C,2024-09-07,2024-09-17,2024-09-17,3,365,297,9.9,0.88,7,0,5,9,0
O104732,C0300,ITEM0192,PLANT_A,2024-10-05,2024-10-08,2024-10-09,3,292,460,4.4,0.96,16,0,5,10,1
O104733,C0147,ITEM0034,PLANT_A,2024-04-06,2024-04-10,2024-04-10,3,130,375,4.1,0.84,13,1,5,4,1
O104734,C0200,ITEM0168,PLANT_C,2024-10-29,2024-11-01,2024-11-02,2,242,62,3.9,0.94,11,1,1,10,1
O104735,C0119,ITEM0157,PLANT_C,2024-06-01,2024-06-04,2024-06-05,1,467,455,3.7,0.87,5,0,5,6,1
O104736,C0103,ITEM0088,PLANT_B,2024-01-23,2024-01-28,2024-01-31,3,421,510,7.7,0.95,16,0,1,1,1
O104737,C0222,ITEM0183,PLANT_A,2024-05-13,2024-05-16,2024-05-18,2,322,213,5.0,0.84,15,1,0,5,0
O104738,C0460,ITEM0182,PLANT_C,2024-05-07,2024-05-08,2024-05-11,2,161,278,4.2,0.92,17,0,1,5,0
O104739,C0318,ITEM0186,PLANT_B,2024-07-09,2024-07-16,2024-07-17,1,101,83,7.8,0.91,7,0,1,7,0
O104740,C0175,ITEM0100,PLANT_B,2024-04-06,2024-04-15,2024-04-15,2,143,0,8.6,1.0,11,0,5,4,1
O104741,C0217,ITEM0060,PLANT_A,2024-06-17,2024-06-22,2024-06-26,2,153,261,9.1,0.94,1,0,0,6,1
O104742,C0265,ITEM0009,PLANT_B,2024-06-05,2024-06-14,2024-06-14,1,480,299,8.8,0.92,12,0,2,6,0
O104743,C0123,ITEM0169,PLANT_C,2024-04-29,2024-05-04,2024-05-04,2,266,166,5.2,0.78,10,1,0,4,1
O104744,C0261,ITEM0175,PLANT_C,2024-09-11,2024-09-17,2024-09-19,3,196,77,7.6,0.86,16,0,2,9,1
O104745,C0348,ITEM0108,PLANT_B,2024-04-21,2024-04-28,2024-04-29,2,441,266,8.0,0.84,14,0,6,4,0
O104746,C0122,ITEM0015,PLANT_B,2024-10-06,2024-10-14,2024-10-12,1,185,190,6.1,0.83,19,0,6,10,0
O104747,C0293,ITEM0165,PLANT_B,2024-04-01,2024-04-07,2024-04-08,1,398,634,7.3,0.9,18,1,0,4,1
O104748,C0355,ITEM0060,PLANT_B,2024-11-11,2024-11-16,2024-11-15,2,321,273,4.5,0.92,4,0,0,11,0
O104749,C0260,ITEM0110,PLANT_A,2024-05-13,2024-05-19,2024-05-19,3,151,70,5.7,0.92,19,0,0,5,1
O104750,C0146,ITEM0132,PLANT_A,2024-01-15,2024-01-22,2024-01-23,2,480,683,7.7,1.0,1,1,0,1,1
O104751,C0278,ITEM0030,PLANT_A,2024-02-24,2024-03-07,2024-03-05,3,344,612,10.0,0.94,9,1,5,2,1
O104752,C0397,ITEM0013,PLANT_B,2024-10-21,2024-10-31,2024-10-30,3,494,444,9.3,0.8,18,0,0,10,1
O104753,C0111,ITEM0016,PLANT_A,2024-11-14,2024-11-22,2024-11-22,2,1,0,8.3,0.92,12,1,3,11,1
O104754,C0288,ITEM0192,PLANT_A,2024-03-18,2024-03-29,2024-03-25,2,141,321,7.2,0.95,19,0,0,3,1
O104755,C0341,ITEM0192,PLANT_C,2024-08-07,2024-08-15,2024-08-14,2,166,291,6.8,1.0,11,0,2,8,0
O104756,C0161,ITEM0086,PLANT_B,2024-07-28,2024-07-30,2024-08-01,2,337,635,4.1,0.89,13,1,6,7,0
O104757,C0194,ITEM0086,PLANT_A,2024-02-18,2024-02-23,2024-02-23,2,419,551,5.3,0.89,11,0,6,2,0
O104758,C0445,ITEM0082,PLANT_A,2024-06-13,2024-06-22,2024-06-18,2,61,325,5.4,0.99,18,0,3,6,0
O104759,C0182,ITEM0071,PLANT_B,2024-09-10,2024-09-17,2024-09-18,2,76,0,8.1,0.91,3,1,1,9,1
O104760,C0300,ITEM0109,PLANT_A,2024-12-19,2024-12-28,2024-12-28,2,337,219,8.9,0.77,8,0,3,12,1
O104761,C0075,ITEM0072,PLANT_A,2024-11-05,2024-11-15,2024-11-13,2,177,309,8.5,0.75,13,1,1,11,1
O104762,C0463,ITEM0124,PLANT_A,2024-02-05,2024-02-15,2024-02-14,1,349,522,9.4,1.0,10,0,0,2,0
O104763,C0299,ITEM0076,PLANT_A,2024-03-27,2024-04-04,2024-04-03,2,1,0,7.1,0.76,19,0,2,3,1
O104764,C0381,ITEM0126,PLANT_B,2024-06-08,2024-06-14,2024-06-13,3,262,277,5.0,0.89,12,0,5,6,0
O104765,C0302,ITEM0189,PLANT_A,2024-02-24,2024-03-02,2024-03-02,2,12,2,6.9,0.97,3,0,5,2,0
O104766,C0178,ITEM0042,PLANT_B,2024-07-27,2024-07-31,2024-08-02,1,475,298,5.6,0.76,12,1,5,7,0
O104767,C0171,ITEM0013,PLANT_A,2024-01-04,2024-01-13,2024-01-12,2,73,311,8.3,0.81,6,1,3,1,1
O104768,C0351,ITEM0106,PLANT_A,2024-02-11,2024-02-17,2024-02-17,3,89,342,6.3,0.8,9,0,6,2,1
O104769,C0430,ITEM0024,PLANT_A,2024-01-18,2024-01-24,2024-01-25,3,51,327,6.8,1.0,2,0,3,1,0
O104770,C0064,ITEM0047,PLANT_C,2024-04-17,2024-04-28,2024-04-25,1,111,163,8.4,1.0,17,0,2,4,0
O104771,C0423,ITEM0158,PLANT_A,2024-10-05,2024-10-10,2024-10-11,2,245,130,5.5,0.84,8,1,5,10,0
O104772,C0416,ITEM0084,PLANT_A,2024-03-05,2024-03-16,2024-03-14,2,309,311,8.9,0.95,16,0,1,3,0
O104773,C0055,ITEM0110,PLANT_A,2024-12-26,2024-12-31,2024-12-30,2,450,592,4.3,0.92,10,0,3,12,0
O104774,C0055,ITEM0156,PLANT_B,2024-04-08,2024-04-15,2024-04-16,1,439,325,7.6,0.88,19,0,0,4,0
O104775,C0348,ITEM0026,PLANT_A,2024-01-17,2024-01-21,2024-01-24,2,43,0,6.8,0.77,7,0,2,1,1
O104776,C0422,ITEM0096,PLANT_C,2024-05-02,2024-05-14,2024-05-11,3,214,510,8.7,1.0,3,0,3,5,0
O104777,C0197,ITEM0007,PLANT_B,2024-09-30,2024-10-04,2024-10-04,2,435,252,4.3,0.75,10,0,0,9,1
O104778,C0321,ITEM0100,PLANT_B,2024-02-08,2024-02-09,2024-02-12,2,83,182,3.9,0.92,1,1,3,2,0
O104779,C0500,ITEM0045,PLANT_B,2024-01-27,2024-02-06,2024-02-05,1,334,208,8.5,0.85,16,0,5,1,1
O104780,C0162,ITEM0183,PLANT_A,2024-11-06,2024-11-12,2024-11-12,1,213,23,6.2,0.98,18,0,2,11,0
O104781,C0113,ITEM0053,PLANT_C,2024-08-04,2024-08-09,2024-08-11,3,85,202,6.8,0.97,5,0,6,8,1
O104782,C0496,ITEM0041,PLANT_C,2024-05-05,2024-05-12,2024-05-11,3,31,0,5.7,0.82,2,0,6,5,1
O104783,C0141,ITEM0003,PLANT_A,2024-10-02,2024-10-07,2024-10-11,1,145,308,8.8,0.84,15,0,2,10,0
O104784,C0237,ITEM0027,PLANT_B,2024-11-04,2024-11-11,2024-11-12,3,1,213,7.6,0.78,14,1,0,11,1
O104785,C0222,ITEM0044,PLANT_A,2024-05-11,2024-05-18,2024-05-18,1,97,150,7.5,0.92,16,0,5,5,0
O104786,C0262,ITEM0046,PLANT_B,2024-07-23,2024-07-29,2024-07-28,2,274,157,4.7,0.96,11,1,1,7,1
O104787,C0135,ITEM0148,PLANT_B,2024-01-04,2024-01-15,2024-01-12,2,394,669,8.0,0.86,12,0,3,1,0
O104788,C0340,ITEM0178,PLANT_C,2024-04-21,2024-04-26,2024-04-26,2,253,239,5.0,0.88,6,1,6,4,0
O104789,C0346,ITEM0172,PLANT_A,2024-08-05,2024-08-11,2024-08-11,2,362,544,5.7,1.0,6,0,0,8,0
O104790,C0101,ITEM0192,PLANT_B,2024-03-12,2024-03-20,2024-03-16,2,37,0,4.3,0.97,12,0,1,3,0
O104791,C0241,ITEM0180,PLANT_B,2024-12-27,2025-01-03,2025-01-03,1,152,32,6.7,1.0,18,1,4,12,1
O104792,C0029,ITEM0092,PLANT_A,2024-12-20,2024-12-30,2024-12-29,3,329,466,9.1,0.72,6,0,4,12,1
O104793,C0111,ITEM0078,PLANT_B,2024-04-04,2024-04-10,2024-04-11,2,28,0,7.5,0.94,7,0,3,4,1
O104794,C0494,ITEM0130,PLANT_B,2024-05-24,2024-06-02,2024-05-30,1,292,358,6.1,0.92,12,1,4,5,1
O104795,C0254,ITEM0064,PLANT_B,2024-03-10,2024-03-16,2024-03-17,3,85,183,7.2,0.8,1,0,6,3,1
O104796,C0312,ITEM0121,PLANT_C,2024-07-02,2024-07-10,2024-07-09,2,210,71,7.2,0.82,13,0,1,7,0
O104797,C0445,ITEM0200,PLANT_A,2024-02-15,2024-02-22,2024-02-22,2,315,281,7.1,0.88,3,1,3,2,1
O104798,C0357,ITEM0040,PLANT_A,2024-05-22,2024-05-29,2024-05-29,2,493,389,7.4,0.79,13,0,2,5,1
O104799,C0397,ITEM0154,PLANT_A,2024-07-21,2024-07-25,2024-07-26,1,46,0,4.9,0.84,17,1,6,7,0
O104800,C0357,ITEM0188,PLANT_A,2024-08-11,2024-08-19,2024-08-18,2,275,549,7.2,0.86,18,1,6,8,0
O104801,C0250,ITEM0108,PLANT_A,2024-08-05,2024-08-11,2024-08-08,2,268,80,3.5,0.95,3,1,0,8,0
O104802,C0317,ITEM0072,PLANT_C,2024-03-21,2024-04-02,2024-03-29,2,32,246,8.2,0.84,12,0,3,3,0
O104803,C0145,ITEM0051,PLANT_A,2024-10-16,2024-10-21,2024-10-21,2,306,310,4.8,0.86,9,0,2,10,0
O104804,C0446,ITEM0034,PLANT_B,2024-09-09,2024-09-18,2024-09-18,3,38,0,9.4,0.98,10,1,0,9,1
O104805,C0090,ITEM0065,PLANT_A,2024-10-01,2024-10-02,2024-10-03,3,344,405,2.1,0.76,14,1,1,10,0
O104806,C0443,ITEM0150,PLANT_A,2024-06-19,2024-07-03,2024-06-29,2,104,361,10.3,0.92,19,1,2,6,0
O104807,C0440,ITEM0104,PLANT_C,2024-11-21,2024-11-25,2024-11-25,3,63,189,3.7,0.93,11,1,3,11,0
O104808,C0072,ITEM0045,PLANT_B,2024-05-22,2024-05-28,2024-05-27,3,36,0,4.6,0.93,11,0,2,5,1
O104809,C0356,ITEM0109,PLANT_A,2024-10-21,2024-10-30,2024-10-29,3,230,411,7.6,0.86,13,0,0,10,0
O104810,C0495,ITEM0162,PLANT_C,2024-03-15,2024-03-27,2024-03-23,3,118,299,8.2,0.81,10,0,4,3,1
O104811,C0287,ITEM0003,PLANT_A,2024-03-31,2024-04-06,2024-04-06,1,232,516,6.4,1.0,7,0,6,3,0
O104812,C0171,ITEM0005,PLANT_A,2024-07-11,2024-07-18,2024-07-20,1,447,348,8.8,0.83,16,0,3,7,1
O104813,C0440,ITEM0192,PLANT_A,2024-07-21,2024-07-29,2024-07-26,3,417,636,5.4,0.81,13,0,6,7,0
O104814,C0257,ITEM0150,PLANT_B,2024-09-29,2024-10-07,2024-10-05,2,375,360,6.2,0.9,11,0,6,9,0
O104815,C0061,ITEM0116,PLANT_A,2024-04-18,2024-04-25,2024-04-24,3,234,211,6.4,0.84,1,0,3,4,1
O104816,C0125,ITEM0182,PLANT_C,2024-11-14,2024-11-22,2024-11-20,3,57,173,5.9,0.98,6,0,3,11,1
O104817,C0342,ITEM0118,PLANT_B,2024-04-30,2024-05-04,2024-05-03,2,203,270,3.1,0.88,6,0,1,4,0
O104818,C0228,ITEM0105,PLANT_A,2024-07-13,2024-07-22,2024-07-20,2,11,0,7.0,0.99,13,0,5,7,0
O104819,C0109,ITEM0043,PLANT_C,2024-12-06,2024-12-13,2024-12-13,3,62,0,6.8,0.94,3,0,4,12,0
O104820,C0400,ITEM0163,PLANT_A,2024-07-15,2024-07-26,2024-07-24,1,151,276,9.2,0.87,8,0,0,7,0
O104821,C0061,ITEM0153,PLANT_A,2024-09-05,2024-09-10,2024-09-09,3,347,631,4.4,0.99,9,0,3,9,1
O104822,C0110,ITEM0060,PLANT_A,2024-11-27,2024-12-02,2024-12-03,3,394,308,5.7,0.85,15,0,2,11,0
O104823,C0233,ITEM0148,PLANT_A,2024-12-21,2024-12-30,2024-12-30,1,310,377,9.4,0.87,3,1,5,12,0
O104824,C0020,ITEM0146,PLANT_A,2024-07-01,2024-07-08,2024-07-09,2,129,82,7.6,0.94,12,0,0,7,0
O104825,C0194,ITEM0020,PLANT_A,2024-06-01,2024-06-09,2024-06-09,2,358,282,8.1,0.92,11,0,5,6,1
O104826,C0455,ITEM0033,PLANT_B,2024-03-12,2024-03-19,2024-03-20,3,498,695,7.9,0.85,15,1,1,3,0
O104827,C0471,ITEM0119,PLANT_A,2024-07-15,2024-07-24,2024-07-23,2,328,490,7.9,0.78,4,0,0,7,0
O104828,C0436,ITEM0125,PLANT_A,2024-12-01,2024-12-12,2024-12-12,1,381,420,10.6,0.9,12,0,6,12,1
O104829,C0162,ITEM0132,PLANT_B,2024-06-26,2024-07-03,2024-07-03,1,437,480,7.2,0.84,8,1,2,6,0
O104830,C0033,ITEM0075,PLANT_A,2024-05-07,2024-05-12,2024-05-12,2,358,370,5.0,0.9,5,0,1,5,0
O104831,C0408,ITEM0168,PLANT_B,2024-02-09,2024-02-16,2024-02-17,2,438,736,8.3,0.87,2,1,4,2,1
O104832,C0187,ITEM0090,PLANT_B,2024-05-22,2024-05-27,2024-05-28,2,148,421,5.9,0.84,8,0,2,5,0
O104833,C0375,ITEM0042,PLANT_A,2024-03-27,2024-03-31,2024-04-03,3,154,0,6.8,0.88,9,1,2,3,1
O104834,C0060,ITEM0024,PLANT_A,2024-12-22,2024-12-30,2024-12-30,1,88,296,7.7,0.89,1,1,6,12,0
O104835,C0334,ITEM0176,PLANT_A,2024-07-11,2024-07-15,2024-07-16,3,92,59,5.4,0.96,16,1,3,7,1
O104836,C0294,ITEM0142,PLANT_A,2024-02-20,2024-02-26,2024-02-26,3,276,402,6.0,0.93,14,0,1,2,1
O104837,C0461,ITEM0093,PLANT_B,2024-01-25,2024-02-01,2024-02-02,2,463,733,8.0,1.0,7,0,3,1,0
O104838,C0051,ITEM0042,PLANT_B,2024-11-06,2024-11-09,2024-11-12,2,111,121,5.9,0.91,1,0,2,11,1
O104839,C0204,ITEM0020,PLANT_B,2024-12-05,2024-12-17,2024-12-14,1,356,386,8.9,0.85,14,0,3,12,1
O104840,C0495,ITEM0031,PLANT_A,2024-10-05,2024-10-10,2024-10-10,2,39,152,5.0,0.89,1,1,5,10,1
O104841,C0195,ITEM0022,PLANT_C,2024-02-15,2024-02-22,2024-02-20,2,485,440,5.0,0.95,9,0,3,2,1
O104842,C0330,ITEM0106,PLANT_A,2024-02-05,2024-02-15,2024-02-16,2,263,194,10.8,0.98,4,0,0,2,1
O104843,C0081,ITEM0040,PLANT_C,2024-03-13,2024-03-19,2024-03-17,2,248,350,3.9,1.0,5,0,2,3,0
O104844,C0365,ITEM0026,PLANT_C,2024-10-01,2024-10-06,2024-10-08,1,180,83,6.9,0.82,15,0,1,10,1
O104845,C0138,ITEM0057,PLANT_A,2024-10-06,2024-10-17,2024-10-17,2,481,613,10.7,1.0,6,0,6,10,0
O104846,C0287,ITEM0140,PLANT_A,2024-11-01,2024-11-06,2024-11-08,2,210,134,6.9,0.9,5,0,4,11,1
O104847,C0440,ITEM0100,PLANT_A,2024-02-05,2024-02-19,2024-02-15,2,62,0,9.7,0.83,6,0,0,2,1
O104848,C0331,ITEM0031,PLANT_C,2024-02-25,2024-03-04,2024-03-04,1,282,132,8.3,0.88,3,0,6,2,0
O104849,C0238,ITEM0150,PLANT_A,2024-11-24,2024-12-02,2024-12-01,1,295,224,7.0,1.0,15,1,6,11,0
O104850,C0096,ITEM0098,PLANT_C,2024-12-04,2024-12-11,2024-12-11,2,373,224,6.7,0.94,10,0,2,12,0
O104851,C0171,ITEM0038,PLANT_B,2024-09-21,2024-09-24,2024-09-24,2,248,202,2.8,0.8,4,0,5,9,1
O104852,C0425,ITEM0139,PLANT_A,2024-02-08,2024-02-15,2024-02-14,2,140,148,6.4,0.8,6,0,3,2,0
O104853,C0109,ITEM0199,PLANT_B,2024-01-26,2024-02-05,2024-02-02,1,2,0,7.5,0.8,19,0,4,1,0
O104854,C0329,ITEM0109,PLANT_A,2024-01-21,2024-01-29,2024-01-28,2,493,560,7.5,0.84,11,0,6,1,0
O104855,C0243,ITEM0033,PLANT_A,2024-09-09,2024-09-21,2024-09-21,3,97,88,11.9,0.91,14,1,0,9,1
O104856,C0161,ITEM0062,PLANT_C,2024-11-04,2024-11-12,2024-11-12,2,176,16,7.6,0.81,17,0,0,11,1
O104857,C0359,ITEM0120,PLANT_A,2024-08-18,2024-08-29,2024-08-26,2,77,44,8.3,0.87,8,0,6,8,1
O104858,C0182,ITEM0200,PLANT_C,2024-04-05,2024-04-14,2024-04-14,2,118,0,9.3,1.0,7,0,4,4,1
O104859,C0144,ITEM0186,PLANT_C,2024-10-03,2024-10-08,2024-10-11,3,31,196,8.1,1.0,19,0,3,10,0
O104860,C0265,ITEM0187,PLANT_A,2024-01-22,2024-01-27,2024-01-29,3,170,191,6.8,1.0,11,1,0,1,0
O104861,C0379,ITEM0167,PLANT_B,2024-10-29,2024-11-03,2024-11-05,1,474,573,6.8,0.76,5,0,1,10,1
O104862,C0433,ITEM0115,PLANT_A,2024-11-21,2024-11-26,2024-11-27,2,112,0,6.3,1.0,17,0,3,11,1
O104863,C0315,ITEM0130,PLANT_B,2024-09-19,2024-09-26,2024-09-27,1,482,496,7.9,0.91,15,0,3,9,0
O104864,C0331,ITEM0147,PLANT_C,2024-11-16,2024-11-23,2024-11-23,3,317,521,6.7,0.91,8,0,5,11,0
O104865,C0394,ITEM0144,PLANT_C,2024-08-01,2024-08-10,2024-08-09,1,445,345,8.2,0.98,6,0,3,8,1
O104866,C0135,ITEM0128,PLANT_C,2024-06-19,2024-06-24,2024-06-24,3,310,602,5.0,0.96,13,0,2,6,1
O104867,C0126,ITEM0027,PLANT_A,2024-04-27,2024-05-03,2024-05-04,1,494,504,7.3,0.75,11,1,5,4,1
O104868,C0242,ITEM0176,PLANT_B,2024-12-02,2024-12-14,2024-12-12,2,276,144,10.1,0.85,5,1,0,12,0
O104869,C0316,ITEM0002,PLANT_A,2024-09-11,2024-09-18,2024-09-18,2,415,305,6.6,0.87,2,0,2,9,0
O104870,C0323,ITEM0086,PLANT_C,2024-03-10,2024-03-23,2024-03-21,2,19,50,10.7,0.79,16,1,6,3,0
O104871,C0077,ITEM0087,PLANT_A,2024-12-15,2024-12-24,2024-12-22,2,466,742,7.3,0.98,17,0,6,12,0
O104872,C0391,ITEM0200,PLANT_A,2024-01-22,2024-01-28,2024-01-29,3,10,45,6.9,1.0,18,0,0,1,1
O104873,C0182,ITEM0018,PLANT_A,2024-08-02,2024-08-11,2024-08-09,2,99,0,7.2,0.9,7,0,4,8,0
O104874,C0439,ITEM0096,PLANT_A,2024-03-10,2024-03-17,2024-03-16,2,369,363,6.4,0.92,14,0,6,3,1
O104875,C0363,ITEM0072,PLANT_A,2024-08-30,2024-09-03,2024-09-02,3,129,358,3.0,0.9,12,0,4,8,0
O104876,C0492,ITEM0020,PLANT_A,2024-05-30,2024-06-09,2024-06-08,3,21,313,8.8,0.91,6,1,3,5,1
O104877,C0316,ITEM0045,PLANT_C,2024-06-08,2024-06-19,2024-06-19,3,431,538,11.4,0.99,18,0,5,6,1
O104878,C0264,ITEM0085,PLANT_B,2024-09-02,2024-09-10,2024-09-10,3,256,488,8.0,0.76,7,0,0,9,1
O104879,C0094,ITEM0184,PLANT_A,2024-10-02,2024-10-10,2024-10-10,2,240,445,8.1,0.94,1,0,2,10,0
O104880,C0200,ITEM0078,PLANT_B,2024-05-18,2024-05-23,2024-05-25,3,158,170,6.6,0.9,4,0,5,5,1
O104881,C0430,ITEM0177,PLANT_A,2024-12-30,2025-01-05,2025-01-08,2,358,602,9.3,0.84,19,0,0,12,0
O104882,C0192,ITEM0147,PLANT_B,2024-06-30,2024-07-06,2024-07-07,3,157,0,6.9,0.86,2,1,6,6,1
O104883,C0027,ITEM0164,PLANT_A,2024-02-28,2024-03-07,2024-03-07,3,281,482,7.5,1.0,10,0,2,2,0
O104884,C0123,ITEM0171,PLANT_B,2024-01-03,2024-01-08,2024-01-07,1,66,156,3.9,0.79,10,0,2,1,0
O104885,C0298,ITEM0143,PLANT_A,2024-03-14,2024-03-21,2024-03-20,1,153,247,5.9,0.89,15,0,3,3,0
O104886,C0315,ITEM0147,PLANT_A,2024-09-09,2024-09-16,2024-09-17,3,14,281,7.7,1.0,16,0,0,9,0
O104887,C0492,ITEM0031,PLANT_B,2024-07-15,2024-07-23,2024-07-24,2,143,76,8.8,0.8,9,0,0,7,1
O104888,C0467,ITEM0144,PLANT_B,2024-05-03,2024-05-12,2024-05-12,2,191,89,8.9,0.86,13,0,4,5,0
O104889,C0266,ITEM0010,PLANT_B,2024-06-24,2024-06-26,2024-06-28,3,374,504,3.8,0.9,16,1,0,6,1
O104890,C0278,ITEM0148,PLANT_A,2024-11-01,2024-11-02,2024-11-05,2,411,581,4.0,0.93,16,1,4,11,1
O104891,C0401,ITEM0131,PLANT_B,2024-07-27,2024-08-02,2024-08-04,2,266,68,8.2,0.89,17,0,5,7,1
O104892,C0025,ITEM0152,PLANT_B,2024-01-22,2024-01-30,2024-01-28,2,462,511,5.5,0.83,14,0,0,1,0
O104893,C0298,ITEM0129,PLANT_A,2024-01-18,2024-01-30,2024-01-27,1,180,168,8.8,0.94,8,0,3,1,0
O104894,C0238,ITEM0074,PLANT_A,2024-06-24,2024-06-29,2024-06-28,2,247,456,3.7,0.89,11,1,0,6,0
O104895,C0392,ITEM0074,PLANT_A,2024-05-27,2024-06-03,2024-06-03,3,308,536,6.8,0.95,14,0,0,5,0
O104896,C0401,ITEM0120,PLANT_A,2024-11-06,2024-11-11,2024-11-13,1,89,0,6.9,0.97,6,0,2,11,0
O104897,C0328,ITEM0095,PLANT_A,2024-07-31,2024-08-08,2024-08-08,3,210,300,8.0,0.78,19,1,2,7,1
O104898,C0329,ITEM0069,PLANT_A,2024-10-03,2024-10-09,2024-10-08,3,450,611,4.9,0.98,9,0,3,10,0
O104899,C0346,ITEM0098,PLANT_B,2024-08-01,2024-08-05,2024-08-04,1,238,168,3.1,0.88,15,1,3,8,1
O104900,C0291,ITEM0108,PLANT_B,2024-05-06,2024-05-14,2024-05-13,3,465,731,7.3,0.97,10,0,0,5,0
O104901,C0114,ITEM0048,PLANT_B,2024-08-27,2024-09-06,2024-09-04,3,339,585,8.1,0.94,19,0,1,8,0
O104902,C0143,ITEM0128,PLANT_B,2024-08-14,2024-08-26,2024-08-23,2,85,0,9.0,1.0,13,0,2,8,0
O104903,C0371,ITEM0063,PLANT_A,2024-09-19,2024-09-25,2024-09-25,2,229,36,6.3,0.9,14,1,3,9,0
O104904,C0310,ITEM0054,PLANT_C,2024-03-10,2024-03-23,2024-03-19,2,183,272,8.6,0.87,15,0,6,3,0
O104905,C0119,ITEM0084,PLANT_B,2024-08-22,2024-08-27,2024-08-30,2,475,716,8.0,0.86,7,0,3,8,0
O104906,C0439,ITEM0021,PLANT_B,2024-04-14,2024-04-22,2024-04-24,2,168,309,9.6,0.82,7,0,6,4,1
O104907,C0491,ITEM0121,PLANT_A,2024-10-15,2024-10-22,2024-10-22,2,243,422,6.9,0.96,16,0,1,10,0
